,Unnamed: 0,ppt_mean,soil_mean,tmax_mean,tmin_mean
111033,111033,112.925,151.24583,24.574587,13.814168
80647,80647,74.995834,53.404167,23.620836,12.995419
103277,103277,52.154167,44.9125,19.265417,7.8808346
5091,5091,75.7,100.208336,19.599585,7.684168
50253,50253,63.683334,62.879166,20.573336,10.961669
110154,110154,94.770836,82.620834,23.051668,13.560001
94048,94048,56.108334,24.295834,20.44917,8.6604185
140519,140519,79.875,80.6625,23.622087,13.006252
66267,66267,113.98333,115.65,24.560835,14.281252
14845,14845,64.38333,58.8875,20.488752,10.059585
47574,47574,94.104164,98.3625,22.995836,13.041669
50443,50443,99.8125,93.0875,25.755835,15.086668
33640,33640,84.729164,51.1875,27.09,17.465002
14129,14129,95.0625,86.07917,23.042086,13.870419
5625,5625,96.475,144.60834,29.437918,19.626669
120839,120839,48.3875,36.066666,33.537502,19.969585
38216,38216,49.283333,20.670834,20.109587,7.5875015
80160,80160,110.495834,133.10834,19.770834,7.7145844
41503,41503,43.770832,15.45,22.38042,11.197084
36538,36538,48.879166,23.483334,18.829586,6.8787518
127717,127717,74.995834,53.404167,23.620836,12.995419
146093,146093,24.875,0.8375,23.31125,9.811251
126541,126541,74.995834,53.404167,23.620836,12.995419
55234,55234,71.479164,37.445835,15.844169,3.6233342
35720,35720,105.76667,106.55,24.575003,14.203752
64278,64278,49.429165,29.820833,25.097918,12.547918
97631,97631,111.9375,152.40416,12.703752,2.1141675
16128,16128,55.4125,59.841667,24.416668,13.272084
57505,57505,81.479164,54.1,22.994585,11.523335
144033,144033,74.995834,53.404167,23.620836,12.995419
77776,77776,135.05833,145.1375,24.919586,15.487917
31549,31549,66.5875,51.4375,23.219584,10.418751
108177,108177,86.23333,79.5875,22.808336,13.465836
49021,49021,61.879166,36.333332,18.203335,7.2208347
111392,111392,64.92083,61.316666,20.166252,9.519168
143720,143720,74.995834,53.404167,23.620836,12.995419
32091,32091,122.69583,126.65,24.43042,13.314586
139974,139974,74.995834,53.404167,23.620836,12.995419
467,467,74.995834,53.404167,23.620836,12.995419
68486,68486,58.966667,51.295834,18.010416,6.587501
15558,15558,56.45,26.35,16.902502,3.8316681
68320,68320,53.3,16.575,20.87167,8.751668
40167,40167,72.69583,41.004166,24.950418,11.760419
30060,30060,78.63333,74.97083,24.409168,11.851252
128520,128520,64.8125,33.65,23.598753,10.910002
68073,68073,103.36667,124.379166,23.238335,10.970834
63227,63227,75.933334,43.158333,23.34792,10.196668
114329,114329,72.21667,21.441668,20.295834,9.363336
82388,82388,67.95417,38.808334,20.896667,8.147501
41659,41659,60.4875,42.458332,17.895836,7.154585
21532,21532,55.4125,59.841667,24.416668,13.272084
78182,78182,93.6875,77.5375,22.940002,12.382502
58892,58892,80.15,139.12083,21.822502,12.324585
100123,100123,75.120834,71.245834,23.691252,12.664168
119620,119620,84.86667,76.895836,23.550005,13.350002
146083,146083,49.454166,11.658334,20.790836,8.172502
129048,129048,63.816666,32.0,24.050419,10.797502
118194,118194,85.6,76.7875,21.65625,12.579167
116758,116758,49.866665,15.079166,20.684168,7.0200014
46955,46955,57.420834,44.65,18.41042,8.160002
1390,1390,74.995834,53.404167,23.620836,12.995419
52659,52659,93.6875,77.5375,22.940002,12.382502
101450,101450,71.85833,35.45,19.672918,8.046668
17597,17597,93.6875,77.5375,22.940002,12.382502
21459,21459,48.425,19.025,19.049168,9.377502
48592,48592,99.120834,167.7875,20.99042,10.553335
16901,16901,62.154167,32.991665,17.882084,6.6587515
84475,84475,74.995834,53.404167,23.620836,12.995419
84655,84655,66.066666,47.695835,24.463335,12.340835
97685,97685,30.908333,5.9125,22.907503,9.217085
58560,58560,79.4625,48.466667,16.970419,5.9179177
141817,141817,94.45417,110.35833,21.238752,10.5250025
68056,68056,58.925,20.666666,21.478752,9.934168
27793,27793,113.98333,115.65,24.560835,14.281252
147970,147970,84.44583,85.0,22.522085,12.132503
103817,103817,68.458336,20.75,20.50542,9.742918
137995,137995,51.116665,23.725,19.459167,6.5258346
99039,99039,67.075,45.3375,23.733753,12.116669
135802,135802,85.3625,134.45833,26.647501,15.486252
106028,106028,69.6125,84.98333,19.66042,7.612918
4633,4633,56.170834,29.95,20.760836,10.137502
2089,2089,42.183334,23.958334,20.359169,12.365418
120306,120306,74.995834,53.404167,23.620836,12.995419
142215,142215,74.995834,53.404167,23.620836,12.995419
91976,91976,75.941666,88.94583,20.075834,8.458752
141901,141901,108.191666,128.4375,24.395834,12.611252
116865,116865,48.733334,15.916667,19.800001,6.374168
55082,55082,135.11667,136.2625,24.215002,13.4625025
15836,15836,93.6875,77.5375,22.940002,12.382502
115993,115993,82.15417,60.195835,23.259586,12.120835
100495,100495,88.4125,141.9375,18.62375,8.342085
76996,76996,82.38333,77.6625,22.954168,12.759584
145393,145393,49.2375,27.841667,19.49042,8.692501
27933,27933,93.6875,77.5375,22.940002,12.382502
42068,42068,54.491665,15.9875,24.444586,9.059585
86735,86735,74.995834,53.404167,23.620836,12.995419
116200,116200,80.541664,70.075,23.121252,12.308752
13302,13302,65.066666,42.2125,20.140003,7.5595846
96851,96851,22.983334,0.39583334,23.635416,9.934585
24046,24046,68.07917,32.129166,19.935417,6.7145844
127573,127573,66.620834,42.8125,23.81292,12.3862505
5224,5224,73.104164,68.604164,22.938753,10.757085
49259,49259,90.8125,126.09167,22.168753,13.106669
130889,130889,74.995834,53.404167,23.620836,12.995419
107056,107056,104.34583,106.67917,24.422087,13.655002
122703,122703,80.425,84.90833,24.200834,11.887085
40272,40272,47.841667,24.158333,19.56042,8.446252
12877,12877,55.4125,59.841667,24.416668,13.272084
13538,13538,93.6875,77.5375,22.940002,12.382502
145693,145693,58.045834,18.045834,20.678751,8.7525015
116987,116987,50.183334,14.625,20.688335,7.005002
84879,84879,95.5375,72.90833,23.440418,13.034169
119096,119096,74.995834,53.404167,23.620836,12.995419
140982,140982,90.47083,93.95,22.940002,13.111668
67935,67935,94.104164,98.3625,22.995836,13.041669
128188,128188,40.741665,6.5666666,20.477083,10.314586
76278,76278,60.783333,50.858334,20.402082,10.215001
17715,17715,90.48333,113.1,25.892504,13.376252
123006,123006,87.1625,70.754166,23.342503,13.240003
133505,133505,70.25,53.241665,22.970419,10.122085
141712,141712,74.995834,53.404167,23.620836,12.995419
8414,8414,97.25833,82.575,22.695417,12.346668
43984,43984,46.770832,27.995832,19.85042,7.592918
60848,60848,91.941666,92.07917,22.450003,12.751252
61324,61324,45.304165,14.254167,21.85542,11.188751
14024,14024,109.20417,124.525,24.644169,12.987918
128701,128701,61.554165,70.0875,20.015003,9.892085
54830,54830,52.420834,30.104166,22.078753,9.059585
85330,85330,74.995834,53.404167,23.620836,12.995419
147917,147917,79.64167,122.583336,21.737085,11.865001
73484,73484,93.6875,77.5375,22.940002,12.382502
117031,117031,68.26667,38.225,17.575005,4.512918
117854,117854,71.85833,52.675,18.315418,9.652085
54956,54956,55.4125,59.841667,24.416668,13.272084
19680,19680,83.50833,84.80417,23.451254,13.126251
36979,36979,72.775,50.320835,21.134584,12.110002
62612,62612,113.98333,115.65,24.560835,14.281252
131612,131612,74.995834,53.404167,23.620836,12.995419
137792,137792,88.02917,82.80417,22.934584,13.347502
10781,10781,33.0125,4.1125,22.143335,9.237919
120382,120382,72.35,55.083332,23.502085,11.302503
32300,32300,86.42083,84.36667,23.560835,13.498753
33133,33133,88.229164,51.095833,21.99292,9.397919
69087,69087,70.2125,19.795834,20.525835,8.994584
60702,60702,53.079166,24.0625,19.341667,6.4012513
115334,115334,51.820835,30.491667,22.984587,8.586251
18792,18792,184.84584,317.74167,27.814585,18.79167
140992,140992,52.070835,18.295834,19.235003,5.6854177
4224,4224,88.99167,77.26667,25.388336,14.901669
68155,68155,93.6875,77.5375,22.940002,12.382502
142817,142817,30.375,3.4541667,22.24042,8.406668
146691,146691,62.341667,31.5875,18.218752,11.469168
139858,139858,97.55,123.75,25.622501,13.7541685
29361,29361,90.45,60.866665,20.892086,8.704167
108282,108282,75.120834,71.245834,23.691252,12.664168
135750,135750,91.875,93.46667,22.944584,13.360002
105366,105366,60.920834,68.35833,19.30667,8.785834
148224,148224,85.46667,88.254166,23.584587,13.510001
38264,38264,53.079166,24.0625,19.341667,6.4012513
84007,84007,68.26667,38.225,17.575005,4.512918
22089,22089,52.733334,26.5,19.556252,6.7700014
36695,36695,88.73333,97.54583,22.749584,12.572084
49033,49033,68.07917,32.129166,19.935417,6.7145844
45828,45828,55.4125,59.841667,24.416668,13.272084
76561,76561,94.14167,153.27916,21.930836,12.034168
52006,52006,88.01667,80.916664,22.774586,13.5770855
131232,131232,101.1,107.825,22.63042,12.505835
5273,5273,100.379166,84.083336,23.179167,13.059585
122686,122686,118.02917,127.39167,25.551668,15.4416685
42989,42989,78.44583,59.308334,22.633333,11.0441675
19577,19577,46.2,8.729167,25.117502,10.606252
46939,46939,54.4625,58.495834,24.615835,13.185419
119632,119632,62.675,25.429167,22.445837,8.243752
61552,61552,63.116665,37.579166,21.315002,10.725834
14049,14049,110.53333,148.50417,25.78792,15.176668
29658,29658,69.92917,37.708332,20.730835,7.254585
99647,99647,50.475,28.595833,19.146667,8.291251
102073,102073,74.995834,53.404167,23.620836,12.995419
101257,101257,74.995834,53.404167,23.620836,12.995419
98903,98903,74.995834,53.404167,23.620836,12.995419
124493,124493,76.11667,68.6125,26.749168,15.781669
65457,65457,113.98333,115.65,24.560835,14.281252
93335,93335,92.4125,84.32083,22.891668,13.819168
14680,14680,60.920834,61.029167,19.587502,10.053334
146176,146176,29.958334,4.725,22.005835,11.229585
120890,120890,104.15417,235.675,27.154585,15.947501
133047,133047,85.1375,137.0,22.030834,12.470836
143961,143961,77.07917,73.95417,17.229586,6.1250014
19717,19717,52.283333,19.0125,21.52375,7.3720846
125300,125300,74.88333,55.7375,21.387918,11.256669
9827,9827,93.6875,77.5375,22.940002,12.382502
100117,100117,125.65833,125.791664,24.978752,13.610418
112213,112213,112.75,140.90834,23.952085,12.527918
83867,83867,74.995834,53.404167,23.620836,12.995419
142272,142272,90.60833,87.46667,22.710419,13.206251
48910,48910,83.85,22.266666,19.811253,8.449586
19325,19325,43.875,22.345833,19.485003,7.638751
136156,136156,96.57083,89.09583,25.365002,16.544168
59627,59627,55.4125,59.841667,24.416668,13.272084
90366,90366,131.17917,131.39583,24.659586,14.044168
100025,100025,50.9125,14.233334,25.608335,11.311251
121743,121743,49.5875,16.670834,20.487501,9.918335
87181,87181,74.95,53.020832,21.252083,12.012918
37606,37606,88.73333,97.54583,22.749584,12.572084
91593,91593,74.995834,53.404167,23.620836,12.995419
117311,117311,59.075,21.325,23.830004,11.206668
73333,73333,91.15,70.941666,22.767086,12.135419
104771,104771,36.045834,9.75,21.25042,11.465002
51786,51786,82.691666,64.379166,26.118336,14.889169
93268,93268,114.45417,133.55,23.985836,13.402919
55352,55352,60.404167,27.2,20.322918,7.069585
101644,101644,75.933334,43.158333,23.34792,10.196668
35258,35258,87.80417,118.208336,23.933752,12.252918
3022,3022,54.4625,58.495834,24.615835,13.185419
54520,54520,62.570835,67.22083,24.362919,12.3079195
19563,19563,58.379166,33.704166,18.679169,9.101668
94665,94665,74.995834,53.404167,23.620836,12.995419
55474,55474,94.675,72.066666,23.109587,12.693335
41046,41046,91.15,70.941666,22.767086,12.135419
45528,45528,75.933334,43.158333,23.34792,10.196668
70814,70814,55.4125,59.841667,24.416668,13.272084
55798,55798,93.6875,77.5375,22.940002,12.382502
63144,63144,94.65417,78.17917,23.082085,12.511669
92460,92460,75.075,44.216667,23.31917,11.535002
50418,50418,65.19583,30.133333,24.208752,11.546668
18869,18869,75.933334,43.158333,23.34792,10.196668
48247,48247,73.575,71.941666,23.266253,11.311667
8290,8290,61.033333,48.329166,20.152918,9.322501
143436,143436,74.995834,53.404167,23.620836,12.995419
110813,110813,43.766666,13.170834,19.842085,8.973334
109466,109466,98.6,84.666664,22.68667,12.565836
98412,98412,74.995834,53.404167,23.620836,12.995419
41279,41279,93.6875,77.5375,22.940002,12.382502
97186,97186,66.22083,22.8625,20.020836,10.591251
60838,60838,116.02917,155.15416,24.90667,14.252502
5761,5761,83.791664,51.6875,22.42375,9.560419
51766,51766,63.233334,30.591667,20.740837,8.279168
85398,85398,90.60833,87.46667,22.710419,13.206251
23388,23388,54.058334,17.166666,23.304169,8.784585
79366,79366,114.45417,133.55,23.985836,13.402919
95108,95108,75.4,103.36667,19.791666,8.810418
78509,78509,91.975,87.04583,17.952503,7.420835
84610,84610,98.64167,110.85833,22.18417,11.870004
60819,60819,204.22084,307.98334,28.697086,19.967085
15205,15205,48.745834,16.179167,19.679586,6.3154173
32224,32224,119.208336,236.56667,25.716671,14.725418
121656,121656,85.46667,88.254166,23.584587,13.510001
1302,1302,87.9625,127.0875,21.477917,13.146668
67066,67066,53.020832,21.683332,20.84667,10.394168
81272,81272,47.8375,22.220833,18.91292,6.9445853
145837,145837,32.2125,7.0416665,21.484167,11.177085
136643,136643,86.30417,100.4,21.11167,9.9520855
61736,61736,113.291664,147.42084,19.636253,8.371251
5219,5219,114.5375,140.84166,24.230001,13.528335
46952,46952,45.025,11.7375,20.393335,8.996669
110454,110454,64.166664,29.95,24.452503,11.425419
38328,38328,48.733334,15.916667,19.800001,6.374168
130495,130495,84.4875,75.395836,25.44042,13.117503
91428,91428,74.995834,53.404167,23.620836,12.995419
52597,52597,179.74167,380.04584,28.882086,20.092918
93550,93550,67.520836,41.7125,19.342916,9.799585
138427,138427,86.308334,134.92917,22.03167,12.707087
139001,139001,92.90417,114.29583,24.101254,13.407918
69004,69004,77.558334,62.875,20.692501,11.122501
124872,124872,93.583336,130.3875,26.215002,15.4954195
117170,117170,51.875,34.5625,19.920835,7.3787518
99842,99842,91.17083,107.666664,21.005419,10.090418
60284,60284,63.4375,34.641666,23.894169,11.247085
70036,70036,64.99167,60.925,19.00042,9.917919
75931,75931,77.354164,54.5875,23.475,12.396253
70658,70658,53.975,52.275,24.477503,13.185001
66882,66882,66.895836,34.933334,18.264168,9.158752
32211,32211,60.175,42.783333,19.989586,7.7520843
96010,96010,77.21667,55.216667,26.993752,16.90917
56631,56631,57.933334,51.466667,24.495836,11.872501
68433,68433,45.3875,13.6875,19.15042,10.437918
35810,35810,70.2125,19.795834,20.525835,8.994584
86369,86369,69.816666,89.0875,34.209587,19.133753
93904,93904,159.4625,352.35834,24.889168,13.983752
23154,23154,55.2875,41.125,18.554586,10.722502
32573,32573,58.825,51.3375,17.914585,6.717918
7877,7877,73.4375,49.8625,17.537085,6.182918
111026,111026,38.041668,11.229167,22.136253,11.680835
25817,25817,114.5375,140.84166,24.230001,13.528335
124238,124238,85.475,89.916664,21.058752,13.356251
38642,38642,55.35,37.625,18.15292,7.0712514
141348,141348,105.07083,120.90833,24.680836,13.074585
101308,101308,104.25833,140.90834,21.57,11.567086
66587,66587,61.6625,35.1375,21.359587,10.522084
94090,94090,63.779167,55.966667,18.239588,10.112501
107961,107961,78.15833,78.725,23.751669,12.899585
10439,10439,89.0375,90.270836,23.412502,13.611252
114282,114282,68.458336,22.308332,21.122087,9.314586
78847,78847,62.6375,74.1875,20.113752,9.816252
12205,12205,88.73333,97.54583,22.749584,12.572084
64666,64666,62.570835,26.8875,24.704168,11.460419
148143,148143,74.995834,53.404167,23.620836,12.995419
101770,101770,120.191666,122.129166,24.53792,14.1291685
110663,110663,84.4875,75.395836,25.44042,13.117503
113000,113000,41.291668,22.2875,19.480835,12.665834
145387,145387,60.533333,43.85,21.280834,8.532084
140369,140369,96.94583,90.791664,14.670001,3.1270843
68753,68753,57.775,52.525,19.596668,10.423752
123643,123643,74.995834,53.404167,23.620836,12.995419
80627,80627,74.995834,53.404167,23.620836,12.995419
109782,109782,74.995834,53.404167,23.620836,12.995419
119147,119147,62.1,34.770832,21.245419,10.370835
22394,22394,42.029167,18.566668,20.411669,7.8041677
3070,3070,71.57917,85.245834,18.04917,9.280417
119468,119468,38.5375,4.1208334,19.942085,10.352085
145571,145571,46.141666,16.429167,20.728752,11.807919
84392,84392,74.995834,53.404167,23.620836,12.995419
140234,140234,96.94583,90.791664,14.670001,3.1270843
93866,93866,74.995834,53.404167,23.620836,12.995419
145966,145966,51.3625,18.3,21.687502,10.463751
24876,24876,84.4875,75.395836,25.44042,13.117503
14098,14098,175.4875,277.91666,29.380835,20.758753
125898,125898,80.9125,65.520836,23.243753,12.231252
935,935,85.6,76.7875,21.65625,12.579167
126210,126210,81.004166,83.07917,17.027086,6.2929177
26606,26606,89.49167,75.433334,19.833752,8.236668
21182,21182,55.4125,59.841667,24.416668,13.272084
142758,142758,68.458336,20.75,20.50542,9.742918
106368,106368,81.979164,81.495834,16.890835,6.149168
22955,22955,49.541668,15.425,20.237501,6.7137513
53154,53154,92.4125,84.32083,22.891668,13.819168
137512,137512,133.5625,132.0875,24.83667,13.834168
132922,132922,74.995834,53.404167,23.620836,12.995419
101293,101293,74.995834,53.404167,23.620836,12.995419
93050,93050,74.995834,53.404167,23.620836,12.995419
125045,125045,76.85833,77.316666,23.910835,12.820003
47963,47963,134.22084,259.14166,28.115837,17.527918
140410,140410,89.525,98.0,24.264168,12.0145855
34316,34316,43.808334,23.791666,22.129585,8.473334
106412,106412,88.73333,97.54583,22.749584,12.572084
91526,91526,93.6875,77.5375,22.940002,12.382502
5884,5884,83.691666,113.3625,26.915836,14.760836
134874,134874,66.84583,30.929167,24.0825,11.567502
144599,144599,80.29583,52.758335,18.040417,7.1041675
131408,131408,54.758335,18.366667,22.176668,8.225001
30345,30345,74.40833,151.58333,21.36375,12.405835
2909,2909,86.979164,127.4875,21.577503,13.122502
105260,105260,70.2125,19.795834,20.525835,8.994584
41593,41593,131.17917,131.39583,24.659586,14.044168
137593,137593,56.604168,40.254166,21.703753,8.432085
70401,70401,54.845833,16.541666,20.76167,6.922918
127833,127833,65.558334,41.954166,20.84375,11.700002
28123,28123,82.38333,77.6625,22.954168,12.759584
127118,127118,82.433334,138.72084,21.825836,12.576251
76493,76493,86.23333,79.5875,22.808336,13.465836
7071,7071,93.6875,77.5375,22.940002,12.382502
92515,92515,74.995834,53.404167,23.620836,12.995419
49053,49053,83.691666,113.3625,26.915836,14.760836
103304,103304,54.591667,22.066668,20.796253,10.513334
140017,140017,100.379166,84.083336,23.179167,13.059585
64281,64281,97.17083,123.729164,23.744585,13.388334
